year,season,area_group,length,observations
2021,B season,NMFS_AREA > 519,52,477
2021,B season,NMFS_AREA > 519,53,331
2021,B season,NMFS_AREA > 519,54,211
2021,B season,NMFS_AREA > 519,55,145
2021,B season,NMFS_AREA > 519,56,67
2021,B season,NMFS_AREA > 519,57,54
2021,B season,NMFS_AREA > 519,58,29
2021,B season,NMFS_AREA > 519,59,19
2021,B season,NMFS_AREA > 519,60,15
2021,B season,NMFS_AREA > 519,61,7
2021,B season,NMFS_AREA > 519,62,8
2021,B season,NMFS_AREA > 519,63,4
2021,B season,NMFS_AREA > 519,64,2
2021,B season,NMFS_AREA > 519,65,9
2022,A season,NMFS_AREA < 520,20,1
2022,A season,NMFS_AREA < 520,22,10
2022,A season,NMFS_AREA < 520,23,20
2022,A season,NMFS_AREA < 520,24,50
2022,A season,NMFS_AREA < 520,25,107
2022,A season,NMFS_AREA < 520,26,135
2022,A season,NMFS_AREA < 520,27,185
2022,A season,NMFS_AREA < 520,28,220
2022,A season,NMFS_AREA < 520,29,244
2022,A season,NMFS_AREA < 520,30,235
2022,A season,NMFS_AREA < 520,31,274
2022,A season,NMFS_AREA < 520,32,322
2022,A season,NMFS_AREA < 520,33,494
2022,A season,NMFS_AREA < 520,34,868
2022,A season,NMFS_AREA < 520,35,1550
2022,A season,NMFS_AREA < 520,36,2408
2022,A season,NMFS_AREA < 520,37,3229
2022,A season,NMFS_AREA < 520,38,3855
2022,A season,NMFS_AREA < 520,39,4200
2022,A season,NMFS_AREA < 520,40,4403
2022,A season,NMFS_AREA < 520,41,4349
2022,A season,NMFS_AREA < 520,42,3952
2022,A season,NMFS_AREA < 520,43,3777
2022,A season,NMFS_AREA < 520,44,3415
2022,A season,NMFS_AREA < 520,45,3246
2022,A season,NMFS_AREA < 520,46,3245
2022,A season,NMFS_AREA < 520,47,3447
2022,A season,NMFS_AREA < 520,48,3558
2022,A season,NMFS_AREA < 520,49,3421
2022,A season,NMFS_AREA < 520,50,3260
2022,A season,NMFS_AREA < 520,51,2839
2022,A season,NMFS_AREA < 520,52,2355
2022,A season,NMFS_AREA < 520,53,1987
2022,A season,NMFS_AREA < 520,54,1470
2022,A season,NMFS_AREA < 520,55,1142
2022,A season,NMFS_AREA < 520,56,823
2022,A season,NMFS_AREA < 520,57,608
2022,A season,NMFS_AREA < 520,58,457
2022,A season,NMFS_AREA < 520,59,359
2022,A season,NMFS_AREA < 520,60,260
2022,A season,NMFS_AREA < 520,61,212
2022,A season,NMFS_AREA < 520,62,154
2022,A season,NMFS_AREA < 520,63,135
2022,A season,NMFS_AREA < 520,64,98
2022,A season,NMFS_AREA < 520,65,297
2022,A season,NMFS_AREA > 519,21,1
2022,A season,NMFS_AREA > 519,22,2
2022,A season,NMFS_AREA > 519,23,1
2022,A season,NMFS_AREA > 519,24,9
2022,A season,NMFS_AREA > 519,25,8
2022,A season,NMFS_AREA > 519,26,6
2022,A season,NMFS_AREA > 519,27,6
2022,A season,NMFS_AREA > 519,28,7
2022,A season,NMFS_AREA > 519,29,3
2022,A season,NMFS_AREA > 519,30,8
2022,A season,NMFS_AREA > 519,31,8
2022,A season,NMFS_AREA > 519,32,22
2022,A season,NMFS_AREA > 519,33,18
2022,A season,NMFS_AREA > 519,34,29
2022,A season,NMFS_AREA > 519,35,49
2022,A season,NMFS_AREA > 519,36,77
2022,A season,NMFS_AREA > 519,37,118
2022,A season,NMFS_AREA > 519,38,126
2022,A season,NMFS_AREA > 519,39,162
2022,A season,NMFS_AREA > 519,40,151
2022,A season,NMFS_AREA > 519,41,158
2022,A season,NMFS_AREA > 519,42,179
2022,A season,NMFS_AREA > 519,43,154
2022,A season,NMFS_AREA > 519,44,143
2022,A season,NMFS_AREA > 519,45,134
2022,A season,NMFS_AREA > 519,46,139
2022,A season,NMFS_AREA > 519,47,145
2022,A season,NMFS_AREA > 519,48,185
2022,A season,NMFS_AREA > 519,49,165
2022,A season,NMFS_AREA > 519,50,178
2022,A season,NMFS_AREA > 519,51,170
2022,A season,NMFS_AREA > 519,52,127
2022,A season,NMFS_AREA > 519,53,126
2022,A season,NMFS_AREA > 519,54,124
2022,A season,NMFS_AREA > 519,55,101
2022,A season,NMFS_AREA > 519,56,75
2022,A season,NMFS_AREA > 519,57,78
2022,A season,NMFS_AREA > 519,58,65
2022,A season,NMFS_AREA > 519,59,54
2022,A season,NMFS_AREA > 519,60,55
2022,A season,NMFS_AREA > 519,61,46
2022,A season,NMFS_AREA > 519,62,24
2022,A season,NMFS_AREA > 519,63,23
2022,A season,NMFS_AREA > 519,64,28
2022,A season,NMFS_AREA > 519,65,70
2022,B season,NMFS_AREA < 520,20,4
2022,B season,NMFS_AREA < 520,21,4
2022,B season,NMFS_AREA < 520,22,7
2022,B season,NMFS_AREA < 520,23,5
2022,B season,NMFS_AREA < 520,24,3
2022,B season,NMFS_AREA < 520,25,6
2022,B season,NMFS_AREA < 520,26,11
2022,B season,NMFS_AREA < 520,27,7
2022,B season,NMFS_AREA < 520,28,17
2022,B season,NMFS_AREA < 520,29,43
2022,B season,NMFS_AREA < 520,30,122
2022,B season,NMFS_AREA < 520,31,266
2022,B season,NMFS_AREA < 520,32,430
2022,B season,NMFS_AREA < 520,33,640
2022,B season,NMFS_AREA < 520,34,914
2022,B season,NMFS_AREA < 520,35,1155
2022,B season,NMFS_AREA < 520,36,1513
2022,B season,NMFS_AREA < 520,37,2178
2022,B season,NMFS_AREA < 520,38,2969
2022,B season,NMFS_AREA < 520,39,3901
2022,B season,NMFS_AREA < 520,40,4674
2022,B season,NMFS_AREA < 520,41,4995
2022,B season,NMFS_AREA < 520,42,4950
2022,B season,NMFS_AREA < 520,43,4446
2022,B season,NMFS_AREA < 520,44,3446
2022,B season,NMFS_AREA < 520,45,2444
2022,B season,NMFS_AREA < 520,46,1565
2022,B season,NMFS_AREA < 520,47,1045
2022,B season,NMFS_AREA < 520,48,727
2022,B season,NMFS_AREA < 520,49,593
2022,B season,NMFS_AREA < 520,50,533
2022,B season,NMFS_AREA < 520,51,561
2022,B season,NMFS_AREA < 520,52,523
2022,B season,NMFS_AREA < 520,53,500
2022,B season,NMFS_AREA < 520,54,411
2022,B season,NMFS_AREA < 520,55,357
2022,B season,NMFS_AREA < 520,56,281
2022,B season,NMFS_AREA < 520,57,212
2022,B season,NMFS_AREA < 520,58,147
2022,B season,NMFS_AREA < 520,59,100
2022,B season,NMFS_AREA < 520,60,71
2022,B season,NMFS_AREA < 520,61,45
2022,B season,NMFS_AREA < 520,62,40
2022,B season,NMFS_AREA < 520,63,27
2022,B season,NMFS_AREA < 520,64,15
2022,B season,NMFS_AREA < 520,65,23
2022,B season,NMFS_AREA > 519,20,1
2022,B season,NMFS_AREA > 519,21,1
2022,B season,NMFS_AREA > 519,22,2
2022,B season,NMFS_AREA > 519,23,5
2022,B season,NMFS_AREA > 519,24,1
2022,B season,NMFS_AREA > 519,25,5
2022,B season,NMFS_AREA > 519,26,6
2022,B season,NMFS_AREA > 519,27,4
2022,B season,NMFS_AREA > 519,28,4
2022,B season,NMFS_AREA > 519,29,8
2022,B season,NMFS_AREA > 519,30,19
2022,B season,NMFS_AREA > 519,31,26
2022,B season,NMFS_AREA > 519,32,59
2022,B season,NMFS_AREA > 519,33,143
2022,B season,NMFS_AREA > 519,34,326
2022,B season,NMFS_AREA > 519,35,677
2022,B season,NMFS_AREA > 519,36,1163
2022,B season,NMFS_AREA > 519,37,1733
2022,B season,NMFS_AREA > 519,38,2059
2022,B season,NMFS_AREA > 519,39,2251
2022,B season,NMFS_AREA > 519,40,2206
2022,B season,NMFS_AREA > 519,41,1968
2022,B season,NMFS_AREA > 519,42,1598
2022,B season,NMFS_AREA > 519,43,1227
2022,B season,NMFS_AREA > 519,44,836
2022,B season,NMFS_AREA > 519,45,587
2022,B season,NMFS_AREA > 519,46,441
2022,B season,NMFS_AREA > 519,47,371
2022,B season,NMFS_AREA > 519,48,322
2022,B season,NMFS_AREA > 519,49,355
2022,B season,NMFS_AREA > 519,50,350
2022,B season,NMFS_AREA > 519,51,290
2022,B season,NMFS_AREA > 519,52,245
2022,B season,NMFS_AREA > 519,53,210
2022,B season,NMFS_AREA > 519,54,181
2022,B season,NMFS_AREA > 519,55,124
2022,B season,NMFS_AREA > 519,56,99
2022,B season,NMFS_AREA > 519,57,69
2022,B season,NMFS_AREA > 519,58,47
2022,B season,NMFS_AREA > 519,59,31
2022,B season,NMFS_AREA > 519,60,25
2022,B season,NMFS_AREA > 519,61,21
2022,B season,NMFS_AREA > 519,62,9
2022,B season,NMFS_AREA > 519,63,10
2022,B season,NMFS_AREA > 519,64,10
2022,B season,NMFS_AREA > 519,65,34
2023,A season,NMFS_AREA < 520,20,1
2023,A season,NMFS_AREA < 520,21,2
2023,A season,NMFS_AREA < 520,22,4
2023,A season,NMFS_AREA < 520,23,7
2023,A season,NMFS_AREA < 520,24,21
2023,A season,NMFS_AREA < 520,25,49
2023,A season,NMFS_AREA < 520,26,92
2023,A season,NMFS_AREA < 520,27,172
2023,A season,NMFS_AREA < 520,28,233
2023,A season,NMFS_AREA < 520,29,275
2023,A season,NMFS_AREA < 520,30,230
2023,A season,NMFS_AREA < 520,31,176
2023,A season,NMFS_AREA < 520,32,128
2023,A season,NMFS_AREA < 520,33,174
2023,A season,NMFS_AREA < 520,34,297
2023,A season,NMFS_AREA < 520,35,708
2023,A season,NMFS_AREA < 520,36,1441
2023,A season,NMFS_AREA < 520,37,2676
2023,A season,NMFS_AREA < 520,38,4254
2023,A season,NMFS_AREA < 520,39,5552
2023,A season,NMFS_AREA < 520,40,6448
2023,A season,NMFS_AREA < 520,41,6964
2023,A season,NMFS_AREA < 520,42,7023
2023,A season,NMFS_AREA < 520,43,6747
2023,A season,NMFS_AREA < 520,44,6188
2023,A season,NMFS_AREA < 520,45,5282
2023,A season,NMFS_AREA < 520,46,4297
2023,A season,NMFS_AREA < 520,47,3474
2023,A season,NMFS_AREA < 520,48,2809
2023,A season,NMFS_AREA < 520,49,2468
2023,A season,NMFS_AREA < 520,50,2195
2023,A season,NMFS_AREA < 520,51,1939
2023,A season,NMFS_AREA < 520,52,1610
2023,A season,NMFS_AREA < 520,53,1394
2023,A season,NMFS_AREA < 520,54,1177
2023,A season,NMFS_AREA < 520,55,930
2023,A season,NMFS_AREA < 520,56,761
2023,A season,NMFS_AREA < 520,57,639
2023,A season,NMFS_AREA < 520,58,537
2023,A season,NMFS_AREA < 520,59,390
2023,A season,NMFS_AREA < 520,60,339
2023,A season,NMFS_AREA < 520,61,277
2023,A season,NMFS_AREA < 520,62,223
2023,A season,NMFS_AREA < 520,63,197
2023,A season,NMFS_AREA < 520,64,146
2023,A season,NMFS_AREA < 520,65,441
2023,A season,NMFS_AREA > 519,21,1
2023,A season,NMFS_AREA > 519,24,2
2023,A season,NMFS_AREA > 519,25,3
2023,A season,NMFS_AREA > 519,26,2
2023,A season,NMFS_AREA > 519,27,2
2023,A season,NMFS_AREA > 519,28,1
2023,A season,NMFS_AREA > 519,29,1
2023,A season,NMFS_AREA > 519,30,1
2023,A season,NMFS_AREA > 519,31,5
2023,A season,NMFS_AREA > 519,32,7
2023,A season,NMFS_AREA > 519,33,16
2023,A season,NMFS_AREA > 519,34,29
2023,A season,NMFS_AREA > 519,35,65
2023,A season,NMFS_AREA > 519,36,90
2023,A season,NMFS_AREA > 519,37,131
2023,A season,NMFS_AREA > 519,38,199
2023,A season,NMFS_AREA > 519,39,250
2023,A season,NMFS_AREA > 519,40,286
2023,A season,NMFS_AREA > 519,41,297
2023,A season,NMFS_AREA > 519,42,305
2023,A season,NMFS_AREA > 519,43,276
2023,A season,NMFS_AREA > 519,44,239
2023,A season,NMFS_AREA > 519,45,223
2023,A season,NMFS_AREA > 519,46,188
2023,A season,NMFS_AREA > 519,47,180
2023,A season,NMFS_AREA > 519,48,167
2023,A season,NMFS_AREA > 519,49,147
2023,A season,NMFS_AREA > 519,50,140
2023,A season,NMFS_AREA > 519,51,150
2023,A season,NMFS_AREA > 519,52,126
2023,A season,NMFS_AREA > 519,53,118
2023,A season,NMFS_AREA > 519,54,94
2023,A season,NMFS_AREA > 519,55,101
2023,A season,NMFS_AREA > 519,56,72
2023,A season,NMFS_AREA > 519,57,86
2023,A season,NMFS_AREA > 519,58,78
2023,A season,NMFS_AREA > 519,59,61
2023,A season,NMFS_AREA > 519,60,60
2023,A season,NMFS_AREA > 519,61,36
2023,A season,NMFS_AREA > 519,62,35
2023,A season,NMFS_AREA > 519,63,41
2023,A season,NMFS_AREA > 519,64,19
2023,A season,NMFS_AREA > 519,65,58
2023,B season,NMFS_AREA < 520,20,4
2023,B season,NMFS_AREA < 520,23,2
2023,B season,NMFS_AREA < 520,24,1
2023,B season,NMFS_AREA < 520,25,3
2023,B season,NMFS_AREA < 520,26,6
2023,B season,NMFS_AREA < 520,27,11
2023,B season,NMFS_AREA < 520,28,14
2023,B season,NMFS_AREA < 520,29,48
2023,B season,NMFS_AREA < 520,30,76
2023,B season,NMFS_AREA < 520,31,132
2023,B season,NMFS_AREA < 520,32,198
2023,B season,NMFS_AREA < 520,33,293
2023,B season,NMFS_AREA < 520,34,338
2023,B season,NMFS_AREA < 520,35,459
2023,B season,NMFS_AREA < 520,36,482
2023,B season,NMFS_AREA < 520,37,531
2023,B season,NMFS_AREA < 520,38,684
2023,B season,NMFS_AREA < 520,39,1117
2023,B season,NMFS_AREA < 520,40,1871
2023,B season,NMFS_AREA < 520,41,2682
2023,B season,NMFS_AREA < 520,42,3494
2023,B season,NMFS_AREA < 520,43,3935
2023,B season,NMFS_AREA < 520,44,3994
2023,B season,NMFS_AREA < 520,45,3787
2023,B season,NMFS_AREA < 520,46,3304
2023,B season,NMFS_AREA < 520,47,2674
2023,B season,NMFS_AREA < 520,48,1953
2023,B season,NMFS_AREA < 520,49,1417
2023,B season,NMFS_AREA < 520,50,922
2023,B season,NMFS_AREA < 520,51,701
2023,B season,NMFS_AREA < 520,52,535
2023,B season,NMFS_AREA < 520,53,404
2023,B season,NMFS_AREA < 520,54,384
2023,B season,NMFS_AREA < 520,55,325
2023,B season,NMFS_AREA < 520,56,285
2023,B season,NMFS_AREA < 520,57,223
2023,B season,NMFS_AREA < 520,58,172
2023,B season,NMFS_AREA < 520,59,112
2023,B season,NMFS_AREA < 520,60,91
2023,B season,NMFS_AREA < 520,61,54
2023,B season,NMFS_AREA < 520,62,52
2023,B season,NMFS_AREA < 520,63,29
2023,B season,NMFS_AREA < 520,64,21
2023,B season,NMFS_AREA < 520,65,41
2023,B season,NMFS_AREA > 519,20,2
2023,B season,NMFS_AREA > 519,22,2
2023,B season,NMFS_AREA > 519,23,10
2023,B season,NMFS_AREA > 519,24,12
2023,B season,NMFS_AREA > 519,25,26
2023,B season,NMFS_AREA > 519,26,16
2023,B season,NMFS_AREA > 519,27,25
2023,B season,NMFS_AREA > 519,28,21
2023,B season,NMFS_AREA > 519,29,23
2023,B season,NMFS_AREA > 519,30,36
2023,B season,NMFS_AREA > 519,31,47
2023,B season,NMFS_AREA > 519,32,113
2023,B season,NMFS_AREA > 519,33,194
2023,B season,NMFS_AREA > 519,34,331
2023,B season,NMFS_AREA > 519,35,595
2023,B season,NMFS_AREA > 519,36,1124
2023,B season,NMFS_AREA > 519,37,2019
2023,B season,NMFS_AREA > 519,38,3348
2023,B season,NMFS_AREA > 519,39,4392
2023,B season,NMFS_AREA > 519,40,4954
2023,B season,NMFS_AREA > 519,41,4991
2023,B season,NMFS_AREA > 519,42,4489
2023,B season,NMFS_AREA > 519,43,3594
2023,B season,NMFS_AREA > 519,44,2626
2023,B season,NMFS_AREA > 519,45,1774
2023,B season,NMFS_AREA > 519,46,1150
2023,B season,NMFS_AREA > 519,47,786
2023,B season,NMFS_AREA > 519,48,555
2023,B season,NMFS_AREA > 519,49,382
2023,B season,NMFS_AREA > 519,50,330
2023,B season,NMFS_AREA > 519,51,296
2023,B season,NMFS_AREA > 519,52,276
2023,B season,NMFS_AREA > 519,53,238
2023,B season,NMFS_AREA > 519,54,211
2023,B season,NMFS_AREA > 519,55,154
2023,B season,NMFS_AREA > 519,56,150
2023,B season,NMFS_AREA > 519,57,96
2023,B season,NMFS_AREA > 519,58,83
2023,B season,NMFS_AREA > 519,59,65
2023,B season,NMFS_AREA > 519,60,39
2023,B season,NMFS_AREA > 519,61,36
2023,B season,NMFS_AREA > 519,62,21
2023,B season,NMFS_AREA > 519,63,8
2023,B season,NMFS_AREA > 519,64,3
2023,B season,NMFS_AREA > 519,65,19
2024,A season,NMFS_AREA < 520,20,1
2024,A season,NMFS_AREA < 520,22,1
2024,A season,NMFS_AREA < 520,23,2
2024,A season,NMFS_AREA < 520,24,10
2024,A season,NMFS_AREA < 520,25,11
2024,A season,NMFS_AREA < 520,26,9
2024,A season,NMFS_AREA < 520,27,22
2024,A season,NMFS_AREA < 520,28,17
2024,A season,NMFS_AREA < 520,29,28
2024,A season,NMFS_AREA < 520,30,35
2024,A season,NMFS_AREA < 520,31,36
2024,A season,NMFS_AREA < 520,32,66
2024,A season,NMFS_AREA < 520,33,148
2024,A season,NMFS_AREA < 520,34,280
2024,A season,NMFS_AREA < 520,35,531
2024,A season,NMFS_AREA < 520,36,969
2024,A season,NMFS_AREA < 520,37,1604
2024,A season,NMFS_AREA < 520,38,2544
2024,A season,NMFS_AREA < 520,39,3919
2024,A season,NMFS_AREA < 520,40,5331
2024,A season,NMFS_AREA < 520,41,6612
2024,A season,NMFS_AREA < 520,42,7182
2024,A season,NMFS_AREA < 520,43,7327
2024,A season,NMFS_AREA < 520,44,7110
2024,A season,NMFS_AREA < 520,45,6590
2024,A season,NMFS_AREA < 520,46,5780
2024,A season,NMFS_AREA < 520,47,4795
2024,A season,NMFS_AREA < 520,48,3873
2024,A season,NMFS_AREA < 520,49,3074
2024,A season,NMFS_AREA < 520,50,2372
2024,A season,NMFS_AREA < 520,51,1888
2024,A season,NMFS_AREA < 520,52,1516
2024,A season,NMFS_AREA < 520,53,1242
2024,A season,NMFS_AREA < 520,54,974
2024,A season,NMFS_AREA < 520,55,839
2024,A season,NMFS_AREA < 520,56,646
2024,A season,NMFS_AREA < 520,57,498
2024,A season,NMFS_AREA < 520,58,414
2024,A season,NMFS_AREA < 520,59,314
2024,A season,NMFS_AREA < 520,60,250
2024,A season,NMFS_AREA < 520,61,196
2024,A season,NMFS_AREA < 520,62,183
2024,A season,NMFS_AREA < 520,63,122
2024,A season,NMFS_AREA < 520,64,90
2024,A season,NMFS_AREA < 520,65,339
2024,A season,NMFS_AREA > 519,20,3
2024,A season,NMFS_AREA > 519,21,3
2024,A season,NMFS_AREA > 519,22,4
2024,A season,NMFS_AREA > 519,23,2
2024,A season,NMFS_AREA > 519,24,3
2024,A season,NMFS_AREA > 519,25,6
2024,A season,NMFS_AREA > 519,26,3
2024,A season,NMFS_AREA > 519,27,2
2024,A season,NMFS_AREA > 519,28,13
2024,A season,NMFS_AREA > 519,29,25
2024,A season,NMFS_AREA > 519,30,47
2024,A season,NMFS_AREA > 519,31,55
2024,A season,NMFS_AREA > 519,32,65
2024,A season,NMFS_AREA > 519,33,76
2024,A season,NMFS_AREA > 519,34,126
2024,A season,NMFS_AREA > 519,35,208
2024,A season,NMFS_AREA > 519,36,246
2024,A season,NMFS_AREA > 519,37,330
2024,A season,NMFS_AREA > 519,38,513
2024,A season,NMFS_AREA > 519,39,648
2024,A season,NMFS_AREA > 519,40,790
2024,A season,NMFS_AREA > 519,41,843
2024,A season,NMFS_AREA > 519,42,835
2024,A season,NMFS_AREA > 519,43,772
2024,A season,NMFS_AREA > 519,44,612
2024,A season,NMFS_AREA > 519,45,511
2024,A season,NMFS_AREA > 519,46,407
2024,A season,NMFS_AREA > 519,47,385
2024,A season,NMFS_AREA > 519,48,349
2024,A season,NMFS_AREA > 519,49,331
2024,A season,NMFS_AREA > 519,50,310
2024,A season,NMFS_AREA > 519,51,290
2024,A season,NMFS_AREA > 519,52,222
2024,A season,NMFS_AREA > 519,53,203
2024,A season,NMFS_AREA > 519,54,180
2024,A season,NMFS_AREA > 519,55,156
2024,A season,NMFS_AREA > 519,56,125
2024,A season,NMFS_AREA > 519,57,103
2024,A season,NMFS_AREA > 519,58,95
2024,A season,NMFS_AREA > 519,59,76
2024,A season,NMFS_AREA > 519,60,66
2024,A season,NMFS_AREA > 519,61,57
2024,A season,NMFS_AREA > 519,62,34
2024,A season,NMFS_AREA > 519,63,38
2024,A season,NMFS_AREA > 519,64,28
2024,A season,NMFS_AREA > 519,65,55
2024,B season,NMFS_AREA < 520,20,1
2024,B season,NMFS_AREA < 520,21,2
2024,B season,NMFS_AREA < 520,22,5
2024,B season,NMFS_AREA < 520,23,7
2024,B season,NMFS_AREA < 520,24,4
2024,B season,NMFS_AREA < 520,25,2
2024,B season,NMFS_AREA < 520,26,9
2024,B season,NMFS_AREA < 520,27,9
2024,B season,NMFS_AREA < 520,28,2
2024,B season,NMFS_AREA < 520,29,8
2024,B season,NMFS_AREA < 520,30,6
2024,B season,NMFS_AREA < 520,31,14
2024,B season,NMFS_AREA < 520,32,9
2024,B season,NMFS_AREA < 520,33,14
2024,B season,NMFS_AREA < 520,34,17
2024,B season,NMFS_AREA < 520,35,41
2024,B season,NMFS_AREA < 520,36,95
2024,B season,NMFS_AREA < 520,37,235
2024,B season,NMFS_AREA < 520,38,567
2024,B season,NMFS_AREA < 520,39,1056
2024,B season,NMFS_AREA < 520,40,1828
2024,B season,NMFS_AREA < 520,41,2740
2024,B season,NMFS_AREA < 520,42,3715
2024,B season,NMFS_AREA < 520,43,4396
2024,B season,NMFS_AREA < 520,44,4919
2024,B season,NMFS_AREA < 520,45,4977
2024,B season,NMFS_AREA < 520,46,4917
2024,B season,NMFS_AREA < 520,47,4475
2024,B season,NMFS_AREA < 520,48,3744
2024,B season,NMFS_AREA < 520,49,2947
2024,B season,NMFS_AREA < 520,50,2186
2024,B season,NMFS_AREA < 520,51,1681
2024,B season,NMFS_AREA < 520,52,1162
2024,B season,NMFS_AREA < 520,53,831
2024,B season,NMFS_AREA < 520,54,661
2024,B season,NMFS_AREA < 520,55,487
2024,B season,NMFS_AREA < 520,56,375
2024,B season,NMFS_AREA < 520,57,301
2024,B season,NMFS_AREA < 520,58,242
2024,B season,NMFS_AREA < 520,59,175
2024,B season,NMFS_AREA < 520,60,130
2024,B season,NMFS_AREA < 520,61,79
2024,B season,NMFS_AREA < 520,62,62
2024,B season,NMFS_AREA < 520,63,32
2024,B season,NMFS_AREA < 520,64,37
2024,B season,NMFS_AREA < 520,65,65
2024,B season,NMFS_AREA > 519,20,4
2024,B season,NMFS_AREA > 519,21,9
2024,B season,NMFS_AREA > 519,22,9
2024,B season,NMFS_AREA > 519,23,6
2024,B season,NMFS_AREA > 519,24,16
2024,B season,NMFS_AREA > 519,25,26
2024,B season,NMFS_AREA > 519,26,29
2024,B season,NMFS_AREA > 519,27,25
2024,B season,NMFS_AREA > 519,28,42
2024,B season,NMFS_AREA > 519,29,25
2024,B season,NMFS_AREA > 519,30,44
2024,B season,NMFS_AREA > 519,31,64
2024,B season,NMFS_AREA > 519,32,109
2024,B season,NMFS_AREA > 519,33,136
2024,B season,NMFS_AREA > 519,34,166
2024,B season,NMFS_AREA > 519,35,235
2024,B season,NMFS_AREA > 519,36,340
2024,B season,NMFS_AREA > 519,37,583
2024,B season,NMFS_AREA > 519,38,1082
2024,B season,NMFS_AREA > 519,39,1886
2024,B season,NMFS_AREA > 519,40,2846
2024,B season,NMFS_AREA > 519,41,3720
2024,B season,NMFS_AREA > 519,42,4279
2024,B season,NMFS_AREA > 519,43,4342
2024,B season,NMFS_AREA > 519,44,3973
2024,B season,NMFS_AREA > 519,45,3326
2024,B season,NMFS_AREA > 519,46,2532
2024,B season,NMFS_AREA > 519,47,1800
2024,B season,NMFS_AREA > 519,48,1240
2024,B season,NMFS_AREA > 519,49,751
2024,B season,NMFS_AREA > 519,50,581
2024,B season,NMFS_AREA > 519,51,399
2024,B season,NMFS_AREA > 519,52,284
2024,B season,NMFS_AREA > 519,53,237
2024,B season,NMFS_AREA > 519,54,166
2024,B season,NMFS_AREA > 519,55,151
2024,B season,NMFS_AREA > 519,56,124
2024,B season,NMFS_AREA > 519,57,85
2024,B season,NMFS_AREA > 519,58,64
2024,B season,NMFS_AREA > 519,59,46
2024,B season,NMFS_AREA > 519,60,25
2024,B season,NMFS_AREA > 519,61,21
2024,B season,NMFS_AREA > 519,62,9
2024,B season,NMFS_AREA > 519,63,9
2024,B season,NMFS_AREA > 519,64,5
2024,B season,NMFS_AREA > 519,65,11
2025,A season,NMFS_AREA < 520,20,2
2025,A season,NMFS_AREA < 520,21,3
2025,A season,NMFS_AREA < 520,22,2
2025,A season,NMFS_AREA < 520,23,11
2025,A season,NMFS_AREA < 520,24,26
2025,A season,NMFS_AREA < 520,25,27
2025,A season,NMFS_AREA < 520,26,39
2025,A season,NMFS_AREA < 520,27,66
2025,A season,NMFS_AREA < 520,28,63
2025,A season,NMFS_AREA < 520,29,59
2025,A season,NMFS_AREA < 520,30,46
2025,A season,NMFS_AREA < 520,31,31
2025,A season,NMFS_AREA < 520,32,19
2025,A season,NMFS_AREA < 520,33,36
2025,A season,NMFS_AREA < 520,34,25
2025,A season,NMFS_AREA < 520,35,39
2025,A season,NMFS_AREA < 520,36,72
2025,A season,NMFS_AREA < 520,37,142
2025,A season,NMFS_AREA < 520,38,284
2025,A season,NMFS_AREA < 520,39,702
2025,A season,NMFS_AREA < 520,40,1583
2025,A season,NMFS_AREA < 520,41,3060
2025,A season,NMFS_AREA < 520,42,4500
2025,A season,NMFS_AREA < 520,43,5639
2025,A season,NMFS_AREA < 520,44,6327
2025,A season,NMFS_AREA < 520,45,6531
2025,A season,NMFS_AREA < 520,46,6351
2025,A season,NMFS_AREA < 520,47,5792
2025,A season,NMFS_AREA < 520,48,5266
2025,A season,NMFS_AREA < 520,49,4456
2025,A season,NMFS_AREA < 520,50,3682
2025,A season,NMFS_AREA < 520,51,2930
2025,A season,NMFS_AREA < 520,52,2294
2025,A season,NMFS_AREA < 520,53,1750
2025,A season,NMFS_AREA < 520,54,1403
2025,A season,NMFS_AREA < 520,55,1084
2025,A season,NMFS_AREA < 520,56,880
2025,A season,NMFS_AREA < 520,57,670
2025,A season,NMFS_AREA < 520,58,496
2025,A season,NMFS_AREA < 520,59,412
2025,A season,NMFS_AREA < 520,60,327
